url,listing_id,zipcode,monthly_rent,bedrooms,bathrooms,square_feet,walk_score,transit_score,deposit,latitude,longitude,neighborhood,nbhd
https://www.apartments.com/2-br-1-bath-house-1005-n-pershing-ave-indianapolis-in/wkn3mgj/,wkn3mgj,46222,700,2,1,799,45,39,700,39.78093,-86.19908,Near Westside Indianapolis,Near Westside Indianapolis
https://www.apartments.com/4381-village-parkway-6-2-bed-2-bath-con-indianapolis-in/n546njq/,n546njq,46254,999,2,2,993,23,30,999,39.83597,-86.28826,Indianapolis,Indianapolis
https://www.apartments.com/available-now-indianapolis-in/fvqmsqs/,fvqmsqs,46224,1420,3,2,1125,37,32,1420,39.81485,-86.24394,Eagledale,Eagledale
https://www.apartments.com/fantastic-3bd-15ba-home-let-yourself-in-indianapolis-in/7rp9zex/,7rp9zex,46219,1295,3,1.5,1129,62,43,1295,39.78369,-86.0427,East Gate,East Gate
https://www.apartments.com/10343-kensil-st-indianapolis-in/c83nnzd/,c83nnzd,46236,1780,3,2,1745,14,0,1780,39.86569,-85.98426,Indianapolis,Indianapolis
https://www.apartments.com/3967-downes-dr-indianapolis-in/t62c268/,t62c268,46235,1050,3,1,950,25,35,1050,39.83049,-85.99604,Far Eastside,Far Eastside
https://www.apartments.com/available-now-indianapolis-in/03jr581/,03jr581,46217,1695,3,2,1551,53,0,1695,39.66508,-86.1761,Linden Wood,Linden Wood
https://www.apartments.com/7115-sun-ct-indianapolis-in/eye8jyq/,eye8jyq,46241,1830,3,2.5,1688,30,28,1830,39.75926,-86.28595,Chapel Hill Ben Davis,Chapel Hill Ben Davis
https://www.apartments.com/3-br-2-bath-house-3920-owster-ln-indianapolis-in/f0j9s6v/,f0j9s6v,46237,1695,3,2,1272,11,23,1695,39.70972,-86.10128,University Heights,University Heights
https://www.apartments.com/addison-apartments-indianapolis-in/v3f2qcg/,v3f2qcg,46219,749,2,1,1000,45,34,200,39.79585,-86.04167,East Gate,East Gate
https://www.apartments.com/martindale-brightwood-4br-1ba-house-indianapolis-in/3054sse/,3054sse,46205,850,4,1,1467,17,44,850,39.81482,-86.13962,Martindale-Brightwood,Martindale-Brightwood
https://www.apartments.com/725-lynn-st-indianapolis-in/kf36nxb/,kf36nxb,46222,750,1,1,600,39,38,750,39.77747,-86.19457,Near Westside Indianapolis,Near Westside Indianapolis
https://www.apartments.com/3027-adams-st-indianapolis-in/2mtcgd8/,2mtcgd8,46218,925,2,1,875,34,35,925,39.81155,-86.10938,Martindale-Brightwood,Martindale-Brightwood
https://www.apartments.com/abbey-apartments-affordable-senior-housing-indianapolis-in/x2rdk3p/,x2rdk3p,46221,778,1,1,535,33,22,652,39.70586,-86.24082,Mars Hill,Mars Hill
https://www.apartments.com/259-burke-ave-indianapolis-in/05stn13/,05stn13,46234,1495,3,1,912,28,29,1495,39.76918,-86.31536,Chapel Hill Ben Davis,Chapel Hill Ben Davis
https://www.apartments.com/6121-jester-ct-indianapolis-in/vm0l3rd/,vm0l3rd,46254,1670,3,2,1478,10,21,1670,39.86597,-86.26397,Snacks Guion Creek,Snacks Guion Creek
https://www.apartments.com/7864-fox-glen-drive-indianapolis-in/0ltygw1/,0ltygw1,46239,1695,3,2,1319,6,0,1695,39.73372,-86.0277,Raymond Park,Raymond Park
https://www.apartments.com/924-n-california-st-indianapolis-in/yf54cdv/,yf54cdv,46202,2250,4,3.5,2000,78,53,2250,39.78011,-86.1697,Circle City,Circle City
https://www.apartments.com/2241-villa-ave-indianapolis-in/j47ry97/,j47ry97,46203,1025,2,1,850,41,32,1025,39.73652,-86.12486,Near Southeast,Near Southeast
https://www.apartments.com/815-olive-st-indianapolis-in/6c1tjst/,6c1tjst,46203,1500,2,1,880,77,42,1000,39.75561,-86.13767,Fountain Square,Fountain Square
https://www.apartments.com/3448-n-leland-ave-indianapolis-in/vdw89tf/,vdw89tf,46218,1075,3,1,900,46,36,1075,39.82005,-86.08238,Arlington Woods,Arlington Woods
https://www.apartments.com/11036-sedlak-ln-indianapolis-in/j68ybv5/,j68ybv5,46229,1350,3,1.5,1362,13,0,1350,39.7887,-85.96988,East Warren,East Warren
https://www.apartments.com/2060-n-delaware-st-indianapolis-in/wd6fvkh/,wd6fvkh,46202,879,2,1,750,71,53,879,39.79549,-86.15418,Herron-Morton Place,Herron-Morton Place
https://www.apartments.com/3038-ralston-ave-indianapolis-in/7wmct9x/,7wmct9x,46218,1100,3,1,1000,21,36,1100,39.81184,-86.13155,Martindale-Brightwood,Martindale-Brightwood
https://www.apartments.com/available-now-indianapolis-in/6rrlb6v/,6rrlb6v,46234,1845,4,2,1988,33,29,1845,39.76939,-86.3211,Chapel Hill Ben Davis,Chapel Hill Ben Davis
https://www.apartments.com/9535-benchmark-dr-indianapolis-in/nzdwdsp/,nzdwdsp,46240,1604,1,1,655,32,18,1604,39.92518,-86.13795,Nora Far Northside,Nora Far Northside
https://www.apartments.com/1-br-1-bath-house-2049-ruckle-st-unit-a-indianapolis-in/k47cv48/,k47cv48,46202,1195,1,1,900,69,51,1195,39.79534,-86.14798,Martindale-Brightwood,Martindale-Brightwood
https://www.apartments.com/124-n-denny-st-indianapolis-in/15vkr96/,15vkr96,46201,965,2,1,1112,50,41,965,39.77165,-86.10012,Near Eastside,Near Eastside
https://www.apartments.com/6010-woodmill-drive-fishers-in/9lg6x36/,9lg6x36,46038,2095,3,2.5,1644,11,0,2095,39.9375,-86.06403,Fishers,Fishers
https://www.apartments.com/5601-skipping-stone-drive-indianapolis-in/n0tfdfn/,n0tfdfn,46237,2050,3,2.5,3283,5,0,2050,39.68681,-86.0483,Indianapolis,Indianapolis
https://www.apartments.com/434-canal-ct-s-dr-indianapolis-in/tgqm5j8/,tgqm5j8,46202,1733,1,1,1093,83,55,1733,39.77746,-86.16637,The Canal,The Canal
https://www.apartments.com/2-br-1-bath-house-2102-gent-ave-indianapolis-in/1pyhsx4/,1pyhsx4,46202,1150,2,1,960,24,33,1150,39.79558,-86.18308,Near NW Riverside,Near NW Riverside
https://www.apartments.com/available-now-indianapolis-in/kvgsfkc/,kvgsfkc,46234,1695,4,2,1984,24,30,1695,39.77041,-86.32393,Chapel Hill Ben Davis,Chapel Hill Ben Davis
https://www.apartments.com/950-e-64th-st-indianapolis-in/h3b2sj2/,h3b2sj2,46220,2353,1,1.5,784,83,39,2353,39.87259,-86.14261,Broad Ripple,Broad Ripple
https://www.apartments.com/available-now-indianapolis-in/bpxvfj9/,bpxvfj9,46229,1525,3,2,1717,27,33,1525,39.79029,-85.99272,East Warren,East Warren
https://www.apartments.com/10211-lone-wolf-dr-indianapolis-in/ddc6rzl/,ddc6rzl,46235,1400,3,1,1092,4,32,1400,39.8397,-85.98735,Far Eastside,Far Eastside
https://www.apartments.com/11541-glenn-abbey-ln-indianapolis-in/4q9se5h/,4q9se5h,46235,1750,3,2,1186,4,0,1750,39.85711,-85.96192,Indianapolis,Indianapolis
https://www.apartments.com/1450-n-college-ave-indianapolis-in/3bshtjf/,3bshtjf,46202,650,1,1,670,66,52,300,39.7864,-86.145,Circle City,Circle City
https://www.apartments.com/park-place-apartments-brand-new-remodeled-w-d-indianapolis-in/n4z7z8n/,n4z7z8n,46228,975,1,1,750,4,21,975,39.86574,-86.18237,Indianapolis,Indianapolis
https://www.apartments.com/3-br-1-bath-house-3912-aurora-st-indianapolis-in/xvz3ljn/,xvz3ljn,46227,1150,3,1,960,43,35,1150,39.70928,-86.12618,University Heights,University Heights
https://www.apartments.com/115-n-gladstone-ave-indianapolis-in/0plpf91/,0plpf91,46201,1095,3,1.5,1350,51,40,1095,39.771,-86.09611,Near Eastside,Near Eastside
https://www.apartments.com/2-br-1-bath-house-2605-guilford-avenue-indianapolis-in/0wj2sd2/,0wj2sd2,46205,1275,2,1,1168,40,46,1275,39.80449,-86.14166,Martindale-Brightwood,Martindale-Brightwood
https://www.apartments.com/3-br-15-bath-house-2338-union-st-indianapolis-in/hflscz0/,hflscz0,46225,1350,3,1.5,1100,44,31,1350,39.73387,-86.15784,Garfield Park,Garfield Park
https://www.apartments.com/945-n-keystone-ave-indianapolis-in/nttn31q/,nttn31q,46201,800,1,1,700,68,39,300,39.78109,-86.12107,Near Eastside,Near Eastside
https://www.apartments.com/5220-bahia-dr-indianapolis-in/lwp4f2d/,lwp4f2d,46237,1475,3,2,1198,43,26,1475,39.69139,-86.07002,South Emerson,South Emerson
https://www.apartments.com/7432-red-bluff-dr-indianapolis-in/329nscf/,329nscf,46214,1775,3,2,2204,8,28,1775,39.81719,-86.29189,Eagle Creek,Eagle Creek
https://www.apartments.com/fantastic-3bd-1ba-home-let-yourself-in-indianapolis-in/djc0t2h/,djc0t2h,46226,1235,3,1,1296,26,39,1235,39.8289,-86.06253,Devington,Devington
https://www.apartments.com/2905-shady-oak-dr-indianapolis-in/tfeqgm9/,tfeqgm9,46229,1200,3,2,1284,7,27,1200,39.81027,-85.9863,Far Eastside,Far Eastside
https://www.apartments.com/4475-n-irwin-ave-indianapolis-in/l241b2e/,l241b2e,46226,1725,3,2,1726,35,30,1725,39.83854,-86.0531,Devington,Devington
https://www.apartments.com/5331-brassie-drive-indianapolis-in/f2nw0mt/,f2nw0mt,46235,1695,3,2.5,1992,4,0,1695,39.8506,-85.96443,Indianapolis,Indianapolis
https://www.apartments.com/6016-dollar-hide-s-dr-indianapolis-in/r4tmwd3/,r4tmwd3,46221,1700,3,2,1870,2,0,1700,39.67869,-86.26586,Valley Mills,Valley Mills
https://www.apartments.com/2268-wynbrooke-blvd-indianapolis-in/2nlg7hb/,2nlg7hb,46234,1630,3,2,1184,6,0,1630,39.79719,-86.33404,Indianapolis,Indianapolis
https://www.apartments.com/the-elliott-at-college-park-indianapolis-in/wpztblk/,wpztblk,46268,1034,1,1,792,68,0,1034,39.91368,-86.2141,College Park,College Park
https://www.apartments.com/3610-salem-st-indianapolis-in/xwgc61n/,xwgc61n,46208,1350,3,1.5,1400,70,48,1350,39.82141,-86.15833,Crown Hill,Crown Hill
https://www.apartments.com/335-w-9th-st-indianapolis-in/je1ld14/,je1ld14,46202,1695,0,1,543,82,59,1695,39.77914,-86.16437,Circle City,Circle City
https://www.apartments.com/available-now-indianapolis-in/g99rdbx/,g99rdbx,46235,2045,4,2,1872,5,0,2045,39.85007,-85.96367,Indianapolis,Indianapolis
https://www.apartments.com/8110-meadow-ln-indianapolis-in/7pz858y/,7pz858y,46227,2105,3,1,2424,44,28,2105,39.64778,-86.13419,South Perry,South Perry
https://www.apartments.com/4708-boulevard-place-indianapolis-in/jdmbfq7/,jdmbfq7,46208,1420,2,1,9991,48,30,1420,39.8413,-86.16447,Butler-Tarkington,Butler-Tarkington
https://www.apartments.com/home-for-rent-indianapolis-in/telgfg9/,telgfg9,46227,1665,4,2.5,1680,39,30,1665,39.71302,-86.11458,University Heights,University Heights
https://www.apartments.com/stadium-lofts-flats-indianapolis-in/l2pgtrd/,l2pgtrd,46202,1330,2,2,850,28,34,400,39.78695,-86.18806,16 Tech,16 Tech
https://www.apartments.com/2749-dawson-st-indianapolis-in/xfeb36p/,xfeb36p,46203,1250,3,1,912,18,36,1250,39.72704,-86.12643,Near Southeast,Near Southeast
https://www.apartments.com/3422-lauren-dr-indianapolis-in/esrl88p/,esrl88p,46235,1630,3,1,1264,2,0,1630,39.81993,-85.96328,Far Eastside,Far Eastside
https://www.apartments.com/3621-n-denny-st-indianapolis-in/hzm01k0/,hzm01k0,46218,1050,2,1,699,49,40,2400,39.82257,-86.10108,Forest Manor,Forest Manor
https://www.apartments.com/105-n-sherman-dr-indianapolis-in/z75sh0z/,z75sh0z,46201,1700,3,1,2200,50,41,1500,39.77124,-86.10202,Near Eastside,Near Eastside
https://www.apartments.com/3226-voigt-dr-indianapolis-in/k3tkeeb/,k3tkeeb,46224,1700,3,3,1788,31,37,1700,39.81352,-86.2652,Eagledale,Eagledale
https://www.apartments.com/5435-armstrong-ct-indianapolis-in/vxdh4cg/,vxdh4cg,46237,1595,3,2,1506,30,27,1595,39.68846,-86.07088,South Emerson,South Emerson
https://www.apartments.com/fletcher-place-terrace-indianapolis-in/69zxgwt/,69zxgwt,46203,1740,2,1,1031,83,61,500,39.76033,-86.14568,Downtown Indianapolis,Downtown Indianapolis
https://www.apartments.com/wonderful-butler-student-rental-close-to-c-indianapolis-in/n0ml7pq/,n0ml7pq,46208,1600,3,1.5,1643,45,28,1600,39.83509,-86.16655,Butler-Tarkington,Butler-Tarkington
https://www.apartments.com/2027-broadway-st-indianapolis-in-unit-ch/errsq3q/,errsq3q,46202,975,1,1,825,59,49,975,39.7947,-86.14561,Martindale-Brightwood,Martindale-Brightwood
https://www.apartments.com/2247-peter-dr-indianapolis-in/2b5r289/,2b5r289,46229,1945,4,2.5,2588,2,0,1945,39.8006,-85.96711,East Warren,East Warren
https://www.apartments.com/8041-crackling-lane-indianapolis-in/22l88d8/,22l88d8,46259,2195,3,2,2631,12,0,2195,39.65181,-85.97491,South Franklin,South Franklin
https://www.apartments.com/6067-bettcher-ave-indianapolis-in/w7009dk/,w7009dk,46228,1955,3,1,1924,21,25,1955,39.86586,-86.19448,Crooked Creek,Crooked Creek
https://www.apartments.com/3-br-1-bath-house-4163-weaver-ave-indianapolis-in/lqphzdg/,lqphzdg,46227,1300,3,1,1032,58,40,1300,39.70466,-86.13773,University Heights,University Heights
https://www.apartments.com/monon-lofts-indianapolis-in/w9gn65j/,w9gn65j,46202,1450,2,2,1016,49,43,1450,39.79013,-86.13976,Martindale-Brightwood,Martindale-Brightwood
https://www.apartments.com/3937-n-butler-ave-indianapolis-in/bz5q5xc/,bz5q5xc,46226,1135,3,1,800,49,37,1135,39.82855,-86.07982,Devington,Devington
https://www.apartments.com/335-w-9th-st-indianapolis-in/l1xcbrg/,l1xcbrg,46202,1801,0,1,543,82,59,1801,39.77914,-86.16437,Circle City,Circle City
https://www.apartments.com/5160-evanston-ave-indianapolis-in/f249wds/,f249wds,46205,1700,2,1,1660,77,30,1500,39.84684,-86.12689,Fairgrounds,Fairgrounds
https://www.apartments.com/1002-pecan-ct-indianapolis-in/hby3061/,hby3061,46217,1765,3,2,2068,1,0,1765,39.65453,-86.1777,Linden Wood,Linden Wood
https://www.apartments.com/407-n-arsenal-ave-indianapolis-in/3tqxntf/,3tqxntf,46201,2025,3,3,1846,58,42,2025,39.77221,-86.13316,Holy Cross,Holy Cross
https://www.apartments.com/152-e-new-york-st-indianapolis-in/eq34gym/,eq34gym,46204,1634,0,1,603,98,68,1634,39.77128,-86.15477,Circle City,Circle City
https://www.apartments.com/128-e-palmer-st-indianapolis-in/yk7sj3s/,yk7sj3s,46225,599,0,1,500,49,35,599,39.74625,-86.15582,Near Southside,Near Southside
https://www.apartments.com/one-somerset-apartments-indianapolis-in/9cstdm7/,9cstdm7,46227,1039,1,1,600,40,40,1039,39.71283,-86.12935,University Heights,University Heights
https://www.apartments.com/8532-sweet-birch-dr-indianapolis-in/b20r1x8/,b20r1x8,46239,1685,3,2,1319,3,0,1685,39.72016,-86.01595,Five Points,Five Points
https://www.apartments.com/1240-n-temple-ave-indianapolis-in/8recwe3/,8recwe3,46201,1500,3,1.5,1800,65,38,1500,39.78472,-86.11832,Near Eastside,Near Eastside
https://www.apartments.com/10025-hawkins-court-indianapolis-in/q5142tw/,q5142tw,46229,775,3,1.5,1600,45,27,775,39.79898,-85.98991,East Warren,East Warren
https://www.apartments.com/414-polaris-drive-indianapolis-in/3yj2c2e/,3yj2c2e,46241,1550,3,2,1038,26,27,1550,39.75913,-86.28498,Chapel Hill Ben Davis,Chapel Hill Ben Davis
https://www.apartments.com/the-historic-mansion-row-apartments-indianapolis-in/45eljyh/,45eljyh,46222,1350,2,2,1100,6,35,1350,39.80229,-86.2043,Marian Cold Springs,Marian Cold Springs
https://www.apartments.com/available-now-indianapolis-in/1kkrnb5/,1kkrnb5,46236,1625,3,2,1293,36,0,1625,39.8789,-85.94992,Indianapolis,Indianapolis
https://www.apartments.com/842-n-california-st-indianapolis-in/52zzyhp/,52zzyhp,46202,2100,3,2.5,1600,78,53,2100,39.77927,-86.16944,Circle City,Circle City
https://www.apartments.com/534-fisher-creek-drive-indianapolis-in/6nbq2ys/,6nbq2ys,46239,1520,3,2,1354,15,19,1520,39.76063,-86.03072,East Gate,East Gate
https://www.apartments.com/7508-gold-rush-dr-indianapolis-in/ffhnf4t/,ffhnf4t,46113,2065,4,2.5,2892,16,0,2065,39.65417,-86.31141,Indianapolis,Indianapolis
https://www.apartments.com/3221-priscilla-ave-indianapolis-in/1rr2jk5/,1rr2jk5,46218,1000,3,1,875,31,38,1000,39.81583,-86.06817,Arlington Woods,Arlington Woods
https://www.apartments.com/7745-solana-dr-indianapolis-in/vy3m7jg/,vy3m7jg,46240,2046,1,1,808,14,22,2046,39.89702,-86.12034,Keystone,Keystone
https://www.apartments.com/804-aerostar-court-avon-in/vk6cmwg/,vk6cmwg,46123,1650,3,2,1230,5,0,1650,39.75194,-86.33952,Avon,Avon
https://www.apartments.com/3-br-2-bath-house-6010-hayford-way-indianapolis-in/q10wxpw/,q10wxpw,46254,1725,3,2,2172,3,22,1725,39.84301,-86.26689,Northwest High School,Northwest High School
https://www.apartments.com/2635-lullwater-ln-indianapolis-in/zbpev0y/,zbpev0y,46229,1495,3,2,1150,1,0,1495,39.8069,-85.96091,Far Eastside,Far Eastside
https://www.apartments.com/charmimg-two-bedroom-bungalow-indianapolis-in/lm7rj5f/,lm7rj5f,46218,795,2,1,896,40,40,795,39.81706,-86.12471,Martindale-Brightwood,Martindale-Brightwood
https://www.apartments.com/8916-country-walk-dr-indianapolis-in/9hqg7z7/,9hqg7z7,46227,1825,3,2,1397,18,24,1825,39.63693,-86.10645,South Perry,South Perry
https://www.apartments.com/5248-bluff-view-dr-indianapolis-in/wckh9sk/,wckh9sk,46217,1495,3,2,1330,11,0,1495,39.68848,-86.18245,Sunshine Gardens,Sunshine Gardens
https://www.apartments.com/available-now-indianapolis-in/p31v6pt/,p31v6pt,46229,1645,3,2.5,2471,1,0,1645,39.79482,-85.96582,East Warren,East Warren
https://www.apartments.com/hinge-indianapolis-in/nhvgr3n/,nhvgr3n,46203,1590,1,1,828,87,55,1590,39.757,-86.14566,Downtown Indianapolis,Downtown Indianapolis
https://www.apartments.com/3-br-25-bath-house-4933-aspen-crest-lane-indianapolis-in/gn4jb2y/,gn4jb2y,46254,1650,3,2.5,1350,4,23,1650,39.84267,-86.28048,Eagle Creek,Eagle Creek
https://www.apartments.com/3421-n-leland-ave-indianapolis-in/h2cdzx3/,h2cdzx3,46218,1000,3,1,948,44,37,1000,39.81908,-86.08144,Arlington Woods,Arlington Woods
https://www.apartments.com/3-br-2-bath-house-3109-e-saint-joseph-st-indianapolis-in/n25pm9p/,n25pm9p,46201,1095,3,2,1078,64,38,1095,39.78024,-86.11138,Near Eastside,Near Eastside
https://www.apartments.com/4717-eva-ln-indianapolis-in/dyc1zyh/,dyc1zyh,46227,1775,3,2.5,2052,20,23,1775,39.69709,-86.15607,Southdale,Southdale
https://www.apartments.com/615-n-tibbs-ave-indianapolis-in-unit-apt-d/t5vl048/,t5vl048,46222,655,1,1,400,44,36,655,39.77564,-86.21563,Near Westside Indianapolis,Near Westside Indianapolis
https://www.apartments.com/2332-alabama-st-indianapolis-in/h25jns3/,h25jns3,46205,1950,3,2,2016,68,52,1950,39.80018,-86.15229,Fall Creek Place,Fall Creek Place
https://www.apartments.com/4248-n-college-ave-indianapolis-in/6sqmjev/,6sqmjev,46205,1600,3,1.5,1500,47,42,2000,39.83406,-86.14563,Meridian Kessler,Meridian Kessler
https://www.apartments.com/5339-traditions-dr-indianapolis-in/ps2gxdv/,ps2gxdv,46235,1325,3,2,1260,9,0,1325,39.85097,-85.98592,Indianapolis,Indianapolis
https://www.apartments.com/4948-potomac-square-pl-indianapolis-in-unit-4/ktkx2qb/,ktkx2qb,46268,1495,2,2,1300,23,25,1495,39.87431,-86.24529,Snacks Guion Creek,Snacks Guion Creek
https://www.apartments.com/10297-blue-sky-drive-avon-in/ldc18kg/,ldc18kg,46123,1795,3,2.5,1992,14,0,1795,39.75401,-86.33987,Avon,Avon
https://www.apartments.com/10870-vanguard-lane-indianapolis-in/fbqbrps/,fbqbrps,46234,1595,3,2,1250,18,0,1595,39.78578,-86.32897,Indianapolis,Indianapolis
https://www.apartments.com/1524-n-colorado-ave-indianapolis-in/jnqrj56/,jnqrj56,46201,1050,3,1,936,49,33,1050,39.78813,-86.0961,Near Eastside,Near Eastside
https://www.apartments.com/9578-n-park-ave-indianapolis-in/qx782hy/,qx782hy,46240,1700,3,1.5,1722,37,20,1000,39.92622,-86.14955,Nora Far Northside,Nora Far Northside
https://www.apartments.com/nine-eighteen-indianapolis-in/5h13z5m/,5h13z5m,46202,2050,2,2,1268,84,57,2050,39.77935,-86.15173,Downtown Indianapolis,Downtown Indianapolis
https://www.apartments.com/3312-wallace-ave-indianapolis-in/6l6e2dt/,6l6e2dt,46218,965,2,1,928,24,37,965,39.8162,-86.08926,Martindale-Brightwood,Martindale-Brightwood
https://www.apartments.com/3-br-2-bath-house-6146-wildcat-drive-indianapolis-in/9r9lnm4/,9r9lnm4,46203,1375,3,2,1326,3,0,1375,39.72215,-86.06093,Indianapolis,Indianapolis
https://www.apartments.com/8110-cedar-creek-ct-indianapolis-in/qmg9xvx/,qmg9xvx,46268,1875,3,2.5,2068,11,28,1875,39.90203,-86.22844,Augusta,Augusta
https://www.apartments.com/lincolnshire-broad-ripple-indianapolis-in/08ct7h0/,08ct7h0,46220,849,1,1,525,92,39,849,39.86861,-86.14565,Broad Ripple,Broad Ripple
https://www.apartments.com/3630-n-denny-st-indianapolis-in/vnv6pkf/,vnv6pkf,46218,1100,3,1,1204,50,41,1100,39.82297,-86.10179,Forest Manor,Forest Manor
https://www.apartments.com/2414-union-st-indianapolis-in/311tezf/,311tezf,46225,1250,2,1,720,44,31,1250,39.73322,-86.15794,Garfield Park,Garfield Park
https://www.apartments.com/8060-chesterhill-way-indianapolis-in/ydj42dt/,ydj42dt,46239,1495,3,2,1390,23,0,1495,39.74315,-86.02438,Raymond Park,Raymond Park
https://www.apartments.com/634-deer-trail-drive-indianapolis-in/c28m28d/,c28m28d,46217,1695,3,2.5,1568,10,0,1695,39.65373,-86.17116,Linden Wood,Linden Wood
https://www.apartments.com/8036-whistlewood-drive-indianapolis-in/k5nznz8/,k5nznz8,46239,1650,3,2,1319,23,0,1650,39.71465,-86.02416,Five Points,Five Points
https://www.apartments.com/8316-crosser-drive-indianapolis-in/zkdn7sx/,zkdn7sx,46237,1695,3,2,1565,6,0,1695,39.64709,-86.0551,South Franklin,South Franklin
https://www.apartments.com/9148-centenary-lane-indianapolis-in/edmsz2m/,edmsz2m,46113,1595,3,2.5,2328,27,0,1595,39.64304,-86.32367,Indianapolis,Indianapolis
https://www.apartments.com/5617-sweet-river-dr-indianapolis-in/qsjwsmw/,qsjwsmw,46221,1775,3,2.5,1992,9,0,1775,39.6828,-86.25268,Valley Mills,Valley Mills
https://www.apartments.com/3504-e-10th-st-indianapolis-in/y7g7emv/,y7g7emv,46201,1550,3,1,2200,61,37,1550,39.78155,-86.10664,Near Eastside,Near Eastside
https://www.apartments.com/broad-ripple-flats-indianapolis-in/b0vncs9/,b0vncs9,46220,1164,2,1,850,81,39,1164,39.86436,-86.14656,Broad Ripple,Broad Ripple
https://www.apartments.com/2839-hazelview-ln-indianapolis-in/y53y3et/,y53y3et,46268,1650,3,2,1200,18,25,1650,39.87178,-86.20963,Augusta,Augusta
https://www.apartments.com/8901-river-crossing-blvd-indianapolis-in/h8e7rp2/,h8e7rp2,46240,2334,2,2,1059,48,30,2334,39.91644,-86.10584,Keystone,Keystone
https://www.apartments.com/5105-pike-creek-lane-indianapolis-in/mm1y6nk/,mm1y6nk,46254,1795,3,2.5,1849,21,29,1795,39.84224,-86.24769,Snacks Guion Creek,Snacks Guion Creek
https://www.apartments.com/3-br-15-bath-house-3737-n-chester-ave-indianapolis-in/5wc4ejq/,5wc4ejq,46218,1250,3,1.5,1776,51,40,1250,39.82451,-86.09988,Forest Manor,Forest Manor
https://www.apartments.com/newly-remolded-spacious-two-bedroom-single-indianapolis-in/xlkpw3n/,xlkpw3n,46219,1100,2,1,836,42,29,1100,39.79625,-86.01264,East Warren,East Warren
https://www.apartments.com/10981-clear-spring-drive-camby-in/3h6w3kd/,3h6w3kd,46113,1695,3,2.5,1964,38,0,1695,39.63552,-86.32702,Camby,Camby
https://www.apartments.com/2230-english-ave-indianapolis-in/2pfthh9/,2pfthh9,46201,1375,2,1.5,1728,52,36,1375,39.7599,-86.12454,Near Southeast,Near Southeast
https://www.apartments.com/2016-n-college-ave-indianapolis-in/xbxh3np/,xbxh3np,46202,2350,5,3,2000,59,49,2350,39.79438,-86.14509,Martindale-Brightwood,Martindale-Brightwood
https://www.apartments.com/11359-geist-bluff-ct-indianapolis-in/jnjccr7/,jnjccr7,46236,1920,3,2,1807,11,0,1920,39.8965,-85.96553,Indianapolis,Indianapolis
https://www.apartments.com/3-br-2-bath-house-538-buffalo-ridge-ct-indianapolis-in/hzmk1k2/,hzmk1k2,46227,1749,3,2,1406,11,21,1749,39.64046,-86.14796,Hill Valley,Hill Valley
https://www.apartments.com/11723-rossmore-drive-indianapolis-in/tqr9vh9/,tqr9vh9,46235,1595,3,2,1472,5,0,1595,39.84666,-85.95822,Indianapolis,Indianapolis
https://www.apartments.com/8405-wheatfield-dr-indianapolis-in/j3y5b74/,j3y5b74,46113,1925,4,2.5,2377,10,0,1925,39.64124,-86.30791,Indianapolis,Indianapolis
https://www.apartments.com/46-n-ritter-ave-indianapolis-in/48kt6vh/,48kt6vh,46219,1000,2,1,860,78,38,1000,39.77202,-86.07336,Irvington,Irvington
https://www.apartments.com/4249-fairview-ter-indianapolis-in/75q0kry/,75q0kry,46208,2400,5,2,1254,38,30,2400,39.83352,-86.17389,Butler-Tarkington,Butler-Tarkington
https://www.apartments.com/17-n-randolph-st-indianapolis-in/9stbvn6/,9stbvn6,46201,1795,3,2,1822,53,39,1795,39.76804,-86.12805,Near Eastside,Near Eastside
https://www.apartments.com/wonderful-3-bedroom-indianapolis-in/ptc77zv/,ptc77zv,46217,1595,3,2,1494,13,0,1595,39.67417,-86.18343,Dakota Ridge,Dakota Ridge
https://www.apartments.com/harding-street-lofts-indianapolis-in/3cfj7gg/,3cfj7gg,46222,1456,2,2,725,33,39,400,39.76579,-86.18607,West Indianapolis,West Indianapolis
https://www.apartments.com/4401-eagle-creek-pkwy-indianapolis-in/k4x5dq9/,k4x5dq9,46254,1614,2,2,1092,28,32,1614,39.83439,-86.2864,Indianapolis,Indianapolis
https://www.apartments.com/5828-long-ridge-pl-indianapolis-in/jgmxml6/,jgmxml6,46221,1600,3,2,1454,2,21,1600,39.6789,-86.28331,Valley Mills,Valley Mills
https://www.apartments.com/temple-lofts-indianapolis-in/9pfhd97/,9pfhd97,46202,1350,2,2,834,57,50,1350,39.784,-86.16886,Indianapolis,Indianapolis
https://www.apartments.com/5550-wood-hollow-dr-indianapolis-in/bv0vzmc/,bv0vzmc,46239,1660,3,2,1482,23,0,1660,39.68744,-86.02219,Galludet,Galludet
https://www.apartments.com/1413-e-washington-st-indianapolis-in/gt0ejfy/,gt0ejfy,46201,550,0,1,400,62,43,350,39.76675,-86.13481,Near Southeast,Near Southeast
https://www.apartments.com/now-offering-first-full-month-free-indianapolis-in/2jek48c/,2jek48c,46208,1595,3,1.5,1532,66,44,1595,39.82716,-86.16516,Butler-Tarkington,Butler-Tarkington
https://www.apartments.com/4382-round-lake-bend-indianapolis-in/hzv1qr3/,hzv1qr3,46234,1950,4,2.5,2100,8,0,1950,39.82801,-86.33045,Indianapolis,Indianapolis
