,url,listingid,ZIP,Monthly Rent,Bedrooms,Bathrooms,Square Feet,walkScore,transitScore,Deposit,latitude,longitude,Pet,neighborhood
131,https://www.apartments.com/7109-carrie-dr-indianapolis-in/fg7yrvr/,fg7yrvr,46237,"$1,445",3 bd,2 ba,"1,375 sq ft",1,0,,39.66479,-86.05889,,South Franklin
132,https://www.apartments.com/buffalo-creek-apartments-indianapolis-in/9pcxtn7/,9pcxtn7,46227,"$1,008 - $1,359",1 - 2 bd,1 - 2 ba,653 - 903 sq ft,27,22,,39.63598,-86.14637,,Hill Valley
133,https://www.apartments.com/outstanding-4-bedroom-indianapolis-in/5s49gmq/,5s49gmq,46268,"$1,985",4 bd,2.5 ba,"1,648 sq ft",9,23,,39.87518,-86.21625,,Augusta
134,https://www.apartments.com/2936-oxford-ln-indianapolis-in/kbyxn58/,kbyxn58,46218,$625 - $675,1 bd,1 ba,610 sq ft,45,34,,39.80417,-86.1151,,Martindale-Brightwood
135,https://www.apartments.com/3463-n-capitol-ave-indianapolis-in/fkzyw3r/,fkzyw3r,46208,$795,1 bd,1 ba,"1,556 sq ft",57,47,$795 deposit,39.81908,-86.16119,,Crown Hill
136,https://www.apartments.com/island-club-indianapolis-in/92neyw5/,92neyw5,46214,"$1,019 - $1,549",1 - 2 bd,1 - 2 ba,"600 - 1,055 sq ft",12,21,,39.81118,-86.29642,,Key Meadows
137,https://www.apartments.com/3-br-2-bath-house-328-n-post-rd-indianapolis-in/wy1b7fj/,wy1b7fj,46219,"$1,595",3 bd,2 ba,"2,980 sq ft",39,39,,39.77751,-86.00968,0,East Warren
138,https://www.apartments.com/5023-gringo-dr-indianapolis-in/ycq31kr/,ycq31kr,46237,,,,,50,27,,39.69384,-86.07033,,South Emerson
139,https://www.apartments.com/350-n-meridian-st-indianapolis-in-unit-a304/ettqy7p/,ettqy7p,46204,"$2,300",2 bd,2 ba,"1,365 sq ft",96,67,"$2,300 deposit",39.77246,-86.15831,0,North Meridian
140,https://www.apartments.com/1247-eustis-dr-indianapolis-in/94yhry4/,94yhry4,46229,"$1,800",4 bd,1.5 ba,"2,800 sq ft",16,37,"$1,500 deposit",39.78606,-85.99704,,East Warren
141,https://www.apartments.com/buckingham-balmoral-indianapolis-in/nsk3g2n/,nsk3g2n,46208,"$1,045 - $2,169",Studio - 4 bd,1 - 2 ba,"600 - 1,983 sq ft",42,51,$300 deposit,39.81229,-86.15615,,Mapleton Fall Creek
142,https://www.apartments.com/2-br-1-bath-house-2519-s-mcclure-st-indianapolis-in/2n9rchc/,2n9rchc,46241,"$1,100",2 bd,1 ba,625 sq ft,23,23,,39.72902,-86.22605,,Mars Hill
143,https://www.apartments.com/g-bloc-urban-lofts-indianapolis-in/9jkpjf6/,9jkpjf6,46220,"$2,289 - $3,224",1 - 2 bd,1 - 2 ba,"1,045 - 1,330 sq ft",83,39,$200 deposit,39.87233,-86.14256,,Broad Ripple
144,https://www.apartments.com/4-br-2-bath-house-2229-spann-ave-indianapolis-in/7wcyfvz/,7wcyfvz,46203,"$1,395",4 bd,2 ba,,54,36,,39.75862,-86.12391,,Near Southeast
145,https://www.apartments.com/10812-cedar-pine-drive-indianapolis-in/qh5x7qw/,qh5x7qw,46235,"$1,550",3 bd,2 ba,"1,030 sq ft",28,23,,39.82358,-85.97516,,Far Eastside
146,https://www.apartments.com/windsor-court-indianapolis-in/t033keb/,t033keb,46227,$573 - $989,1 - 2 bd,1 - 2 ba,"470 - 1,140 sq ft",62,29,,39.6603,-86.12355,,South Perry
147,https://www.apartments.com/benjamin-court-indianapolis-in/b2m9y49/,b2m9y49,46216,$765 - $890,1 - 2 bd,1 - 2 ba,685 - 966 sq ft,41,0,,39.86068,-86.00166,,Indianapolis
148,https://www.apartments.com/williamsburg-north-indianapolis-in/12583v4/,12583v4,46220,"$899 - $1,707",1 - 4 bd,1 - 2 ba,"787 - 1,520 sq ft",37,25,,39.87014,-86.09238,,Allisonville
149,https://www.apartments.com/1636-n-rural-st-indianapolis-in/tj48m08/,tj48m08,46218,$884,3 bd,1 ba,"1,064 sq ft",51,32,,39.78946,-86.11676,,Near Eastside
150,https://www.apartments.com/6667-e-17th-st-indianapolis-in/233002c/,233002c,46219,"$1,415",3 bd,2 ba,"1,440 sq ft",12,39,,39.79172,-86.05286,,Eastside
151,https://www.apartments.com/4-br-3-bath-house-4108-luxembourg-circl-indianapolis-in/me33qlj/,me33qlj,46228,"$1,995",4 bd,3 ba,"1,800 sq ft",13,28,,39.8294,-86.22425,,Snacks Guion Creek
152,https://www.apartments.com/steeplechase-at-shiloh-crossing-avon-in/wg2q5dj/,wg2q5dj,46123,"$1,215 - $2,265",1 - 3 bd,1 - 2 ba,"676 - 1,204 sq ft",48,0,,39.76668,-86.34127,,Avon
153,https://www.apartments.com/covered-bridge-apartments-indianapolis-in/pxtqp0v/,pxtqp0v,46268,$660 - $890,1 - 2 bd,1 - 2 ba,"704 - 1,000 sq ft",42,25,,39.87621,-86.2419,,Augusta
154,https://www.apartments.com/6601-black-antler-dr-indianapolis-in/f1etm6r/,f1etm6r,46217,,,,,2,0,,39.66949,-86.20149,,Southern Dunes
155,https://www.apartments.com/3429-payton-ave-indianapolis-in/qmtptww/,qmtptww,46226,"$1,250",3 bd,2 ba,"1,216 sq ft",16,24,"$1,250 deposit",39.81963,-86.03177,,Arlington Woods
156,https://www.apartments.com/jade-north-apartments-indianapolis-in/900nq35/,900nq35,46220,"$755 - $1,054",Studio - 3 bd,1 - 2 ba,"620 - 1,136 sq ft",76,39,,39.87543,-86.14534,,Broad Ripple
157,https://www.apartments.com/stone-lake-indianapolis-in/xs5pjtm/,xs5pjtm,46227,$693 - $891,1 - 2 bd,1 - 2 ba,637 - 902 sq ft,30,27,,39.70734,-86.11183,,University Heights
158,https://www.apartments.com/fishermans-village-indianapolis-in/tx0get8/,tx0get8,46214,"$854 - $1,160",Studio - 2 bd,1 - 2 ba,545 - 888 sq ft,7,24,,39.8114,-86.29096,,Key Meadows
159,https://www.apartments.com/5504-n-college-ave-indianapolis-in/dhz0fjk/,dhz0fjk,46220,"$1,500",3 bd,1 ba,"1,551 sq ft",76,39,"$1,500 deposit",39.85281,-86.14618,,Meridian Kessler
160,https://www.apartments.com/the-residences-on-56th-street-indianapolis-in/9ls8wv4/,9ls8wv4,46226,"$999 - $1,875",2 - 3 bd,1 - 2 ba,"830 - 2,645 sq ft",1,19,,39.85997,-86.05181,,Brendonwood
161,https://www.apartments.com/canal-square-indianapolis-in/es6xb9n/,es6xb9n,46202,"$1,095 - $2,014",1 - 2 bd,1 - 2 ba,"484 - 1,300 sq ft",82,58,,39.77224,-86.16547,,The Canal
162,https://www.apartments.com/tgm-avalon-lake-indianapolis-in/cybeetg/,cybeetg,46220,"$935 - $1,455",1 - 3 bd,1 - 2.5 ba,"630 - 1,345 sq ft",54,0,,39.8791,-86.07113,,Devonshire
163,https://www.apartments.com/iron-works-at-keystone-indianapolis-in/ett7jnp/,ett7jnp,46240,"$1,200 - $2,160",Studio - 2 bd,1 - 2 ba,"587 - 1,408 sq ft",41,30,,39.91151,-86.11631,,North Central
164,https://www.apartments.com/3-br-15-bath-house-2943-s-pasadena-st-indianapolis-in/jwrl4y4/,jwrl4y4,46203,"$1,550",3 bd,1.5 ba,"1,108 sq ft",7,0,,39.72513,-86.05234,,Indianapolis
165,https://www.apartments.com/8421-del-prado-ct-indianapolis-in-unit-8421/61nlytv/,61nlytv,46227,$850,2 bd,1 ba,980 sq ft,54,30,"$1,800 deposit",39.64425,-86.11655,,South Perry
166,https://www.apartments.com/sunrise-on-the-monon-carmel-in/65b75sv/,65b75sv,46280,"$1,299 - $2,340",1 - 3 bd,1 - 2 ba,"744 - 1,627 sq ft",5,0,$200 deposit,39.93158,-86.13058,,Carmel
167,https://www.apartments.com/serenity-park-apartments-indianapolis-in/vqss72e/,vqss72e,46235,$624 - $834,1 - 2 bd,1 - 1.5 ba,"596 - 1,101 sq ft",46,35,,39.82896,-86.0084,,Far Eastside
168,https://www.apartments.com/3-br-15-bath-house-644-n-parker-ave-indianapolis-in/9edfey7/,9edfey7,46201,"$1,040",3 bd,1.5 ba,"1,400 sq ft",62,38,,39.77751,-86.11446,,Near Eastside
169,https://www.apartments.com/1128-windsor-st-indianapolis-in/kktgth8/,kktgth8,46201,"$1,150",3 bd,1 ba,,58,41,$975 deposit,39.78304,-86.13037,,Near Eastside
170,https://www.apartments.com/home-for-rent-indianapolis-in/8kphrb0/,8kphrb0,46235,"$1,810",4 bd,2.5 ba,"1,576 sq ft",8,0,,39.8294,-85.96046,,Far Eastside
171,https://www.apartments.com/the-reserve-at-white-river-indianapolis-in/402qe2l/,402qe2l,46222,$830 - $993,1 - 2 bd,1 - 2 ba,,34,34,,39.80065,-86.208,,Marian Cold Springs
172,https://www.apartments.com/1306-woodlawn-ave-indianapolis-in/lngfwgd/,lngfwgd,46203,"$1,250",1 bd,1 ba,720 sq ft,78,41,"$1,250 deposit",39.75395,-86.13656,,Fountain Square
173,https://www.apartments.com/senate-manor-indianapolis-in/t6e6cb9/,t6e6cb9,46204,$799 - $914,Studio - 1 bd,1 ba,363 - 666 sq ft,90,63,,39.77541,-86.16272,,Circle City
174,https://www.apartments.com/10941-minuteman-ct-indianapolis-in/p71r7st/,p71r7st,46234,"$1,860",3 bd,2 ba,"1,260 sq ft",29,0,,39.78278,-86.32742,,Indianapolis
175,https://www.apartments.com/park-view-at-beech-grove-indianapolis-in/15q2gr7/,15q2gr7,46203,"$663 - $1,255",1 - 4 bd,1 - 2.5 ba,"738 - 1,410 sq ft",31,0,,39.71505,-86.07455,,Indianapolis
176,https://www.apartments.com/7-pointe-indianapolis-in/5538nvn/,5538nvn,46205,"$810 - $1,460",1 - 3 bd,1 - 2 ba,"715 - 1,290 sq ft",42,29,,39.84378,-86.11561,,Millersville
177,https://www.apartments.com/2620-e-37th-st-indianapolis-in/bq9g398/,bq9g398,46218,,,,,49,41,,39.82362,-86.11769,,Meadows
178,https://www.apartments.com/pangea-riverside-indianapolis-in/jfcwe05/,jfcwe05,46222,"$1,048 - $1,470",1 - 3 bd,1 - 1.5 ba,"600 - 1,200 sq ft",10,35,,39.80419,-86.20448,,Marian Cold Springs
179,https://www.apartments.com/devonshire-apartments-indianapolis-in/7mw91dx/,7mw91dx,46204,$620 - $645,Studio bd,1 ba,400 - 450 sq ft,99,67,,39.77318,-86.1528,,Chatham Arch
180,https://www.apartments.com/3817-carrollton-avenue-indianapolis-in/1mykh27/,1mykh27,46205,"$1,010",3 bd,1 ba,"1,500 sq ft",57,48,"$1,010 deposit",39.82567,-86.14329,,Fairgrounds
181,https://www.apartments.com/marabou-mills-indianapolis-in/01zxcw0/,01zxcw0,46214,"$699 - $1,200",Studio - 2 bd,1 - 2 ba,288 - 864 sq ft,6,25,$300 deposit,39.8172,-86.29673,,Eagle Creek
182,https://www.apartments.com/11903-e-welland-st-indianapolis-in/ster335/,ster335,46229,$775,Studio bd,1 ba,650 sq ft,53,0,$775 deposit,39.77847,-85.95552,,Cumberland
183,https://www.apartments.com/9-on-canal-indianapolis-in/gemsgnz/,gemsgnz,46202,"$1,195 - $3,399",Studio - 3 bd,1 - 3 ba,"505 - 1,244 sq ft",72,58,,39.77926,-86.16464,,Downtown Indianapolis
184,https://www.apartments.com/9530-barr-dr-indianapolis-in/jxcx705/,jxcx705,46229,"$1,300",3 bd,2 ba,,11,27,"$1,300 deposit",39.80822,-85.99966,,Far Eastside
185,https://www.apartments.com/6917-devinney-lane-indianapolis-in/xs95qlp/,xs95qlp,46221,"$1,750",4 bd,2.5 ba,"1,895 sq ft",1,0,,39.66378,-86.25584,,Valley Mills
186,https://www.apartments.com/4250-braemar-dr-indianapolis-in/kwc73b8/,kwc73b8,46254,"$1,775",3 bd,2 ba,"1,419 sq ft",38,34,,39.83167,-86.28525,,Eagle Creek
187,https://www.apartments.com/82-flats-at-the-crossing-indianapolis-in/wqb0jel/,wqb0jel,46240,"$1,239 - $2,004",1 - 2 bd,1 - 2 ba,"730 - 1,199 sq ft",56,28,,39.91134,-86.09907,,Keystone
188,https://www.apartments.com/5117-e-38th-st-indianapolis-in/r4fbfz3/,r4fbfz3,46218,"$1,000 - $1,200",Studio bd,1 ba,300 sq ft,53,38,$100 deposit,39.82511,-86.0829,0,Arlington Woods
189,https://www.apartments.com/willowood-east-indianapolis-in/svfmsh4/,svfmsh4,46235,$602 - $982,Studio - 2 bd,1 - 2 ba,288 - 864 sq ft,22,0,$350 deposit,39.82499,-85.96774,,Far Eastside
190,https://www.apartments.com/1019-central-ave-indianapolis-in/8pl8zr2/,8pl8zr2,46202,"$3,850",2 bd,1.5 ba,"1,500 sq ft",82,56,$250 deposit,39.7815,-86.1492,0,Chatham Arch
191,https://www.apartments.com/5249-montavia-lane-indianapolis-in/bd45neb/,bd45neb,46239,"$1,650",3 bd,2 ba,"1,371 sq ft",9,0,,39.69147,-86.02928,,Galludet
192,https://www.apartments.com/229-s-delaware-st-indianapolis-in/2jyn0s9/,2jyn0s9,46204,"$3,472",2 bd,2 ba,"1,224 sq ft",92,68,,39.76312,-86.15446,,Circle City
193,https://www.apartments.com/lenox-apartments-indianapolis-in/qkrlqry/,qkrlqry,46226,"$850 - $1,300",1 - 2 bd,1 - 2 ba,"800 - 1,200 sq ft",13,0,,39.85203,-86.04857,,Brendonwood
194,https://www.apartments.com/estates-at-crystal-bay-indianapolis-in/lphwkge/,lphwkge,46260,"$710 - $1,275",1 - 3 bd,1 - 1.5 ba,"650 - 1,300 sq ft",14,29,,39.8818,-86.20108,,Crooked Creek
195,https://www.apartments.com/suites-of-irvington-indianapolis-in/7tlqqyy/,7tlqqyy,46219,$450 - $750,Studio - 2 bd,1 ba,305 - 700 sq ft,76,37,,39.77119,-86.06886,,Irvington
196,https://www.apartments.com/8241-crosser-dr-indianapolis-in/qrb40fz/,qrb40fz,46237,"$1,725",3 bd,2 ba,"1,664 sq ft",4,0,,39.64777,-86.05452,,South Franklin
197,https://www.apartments.com/3-br-15-bath-house-1416-e-gimber-st-indianapolis-in/hwtkt32/,hwtkt32,46203,"$1,350",3 bd,1.5 ba,"1,100 sq ft",55,38,,39.72782,-86.13596,,Garfield Park
198,https://www.apartments.com/eagle-creek-court-indianapolis-in/8036fh3/,8036fh3,46224,"$552 - $1,021",1 - 2 bd,1 - 2 ba,"457 - 1,140 sq ft",59,0,,39.7959,-86.26652,,Indianapolis
199,https://www.apartments.com/2837-north-delaware-street-indianapolis-in/tqklc78/,tqklc78,46205,"$1,110",3 bd,1 ba,"1,400 sq ft",55,52,"$1,110 deposit",39.80772,-86.15304,,Mapleton Fall Creek
200,https://www.apartments.com/forte-indianapolis-in/rj1vxq0/,rj1vxq0,46203,"$990 - $1,490",Studio - 1 bd,1 ba,400 - 743 sq ft,87,40,,39.75031,-86.14019,,Downtown Indianapolis
201,https://www.apartments.com/5629-hyacinth-way-indianapolis-in/r47rew1/,r47rew1,46254,"$1,395",3 bd,2 ba,"1,063 sq ft",35,25,"$1,395 deposit",39.85448,-86.24561,,Snacks Guion Creek
202,https://www.apartments.com/fantastic-3bd-1ba-home-let-yourself-in-indianapolis-in/7cfwrdx/,7cfwrdx,46222,"$1,195",3 bd,1 ba,842 sq ft,58,32,,39.79739,-86.2138,,Eagledale
203,https://www.apartments.com/beech-meadow-apartments-beech-grove-in/1fekcr7/,1fekcr7,46107,"$895 - $1,079",1 - 4 bd,1 - 2 ba,"750 - 1,310 sq ft",41,0,,39.71219,-86.07882,,Indianapolis
204,https://www.apartments.com/1705-randall-rd-indianapolis-in/h406nw3/,h406nw3,46240,"$1,685",3 bd,1 ba,"1,135 sq ft",31,22,,39.89055,-86.13098,,Ravenswood
205,https://www.apartments.com/1037-n-concord-st-indianapolis-in/y7k2c1v/,y7k2c1v,46222,$895,2 bd,1 ba,950 sq ft,53,37,$895 deposit,39.78172,-86.21034,,Near Westside Indianapolis
206,https://www.apartments.com/920-n-alabama-st-indianapolis-in/1br13f7/,1br13f7,46202,$550,1 bd,1 ba,550 sq ft,84,58,$500 deposit,39.77983,-86.15246,0,St Joseph
207,https://www.apartments.com/aspen-lakes-indianapolis-in/2hstxm9/,2hstxm9,46217,"$1,015 - $1,570",1 - 3 bd,1 - 2 ba,"767 - 1,512 sq ft",31,0,$200 deposit,39.66224,-86.19528,,Glenns Valley
208,https://www.apartments.com/3-br-1-bath-house-1660-centennial-avenue-indianapolis-in/lvstw0e/,lvstw0e,46222,$925,3 bd,1 ba,988 sq ft,62,28,,39.79004,-86.21393,,Eagledale
209,https://www.apartments.com/2131-north-indianapolis-in/cs7hned/,cs7hned,46202,"$1,175 - $1,500",1 - 2 bd,1 - 2 ba,"730 - 1,143 sq ft",68,53,$500 deposit,39.79625,-86.15701,,Near Northside
210,https://www.apartments.com/southside-spacious-single-family-two-bedroom-indianapolis-in/4ke2f3h/,4ke2f3h,46203,$850,3 bd,1 ba,689 sq ft,25,37,,39.72431,-86.12922,,Near Southeast
211,https://www.apartments.com/6419-greenspire-place-indianapolis-in/0mvqp30/,0mvqp30,46221,"$2,195",4 bd,2.5 ba,"3,308 sq ft",11,14,,39.67984,-86.27166,,Valley Mills
212,https://www.apartments.com/5125-gringo-dr-indianapolis-in/3nfdbrf/,3nfdbrf,46237,"$1,450",3 bd,1 ba,910 sq ft,42,27,,39.69242,-86.07028,,South Emerson
213,https://www.apartments.com/8021-bach-dr-indianapolis-in/6zcs87s/,6zcs87s,46239,"$1,610",3 bd,2.5 ba,"1,425 sq ft",3,0,,39.72594,-86.02489,,Five Points
214,https://www.apartments.com/4613-falcon-run-way-indianapolis-in/1kb9k07/,1kb9k07,46254,"$1,350",2 bd,2.5 ba,"1,295 sq ft",33,29,"$1,350 deposit",39.83874,-86.259,,Northwest High School
215,https://www.apartments.com/9535-benchmark-dr-indianapolis-in/0lgzws1/,0lgzws1,46240,"$1,717",1 bd,1 ba,775 sq ft,32,18,,39.92518,-86.13795,,Nora Far Northside
216,https://www.apartments.com/now-showing-this-1-bedroom-1-bath-located-indianapolis-in/0tzlxh3/,0tzlxh3,46201,$625,1 bd,1 ba,500 sq ft,58,39,,39.77821,-86.12366,,Near Eastside
217,https://www.apartments.com/3-br-15-bath-house-5249-yucatan-dr-indianapolis-in/x292wkp/,x292wkp,46237,"$1,300",3 bd,1.5 ba,"1,064 sq ft",51,32,,39.691,-86.07769,,South Emerson
218,https://www.apartments.com/618-n-hamilton-ave-indianapolis-in/rtm6jq1/,rtm6jq1,46201,"$1,000",2 bd,1 ba,"1,300 sq ft",51,39,"$1,000 deposit",39.77695,-86.12512,,Near Eastside
219,https://www.apartments.com/indy-town-apartments-indianapolis-in/grrfwsx/,grrfwsx,46219,"$744 - $3,566",2 bd,1 ba,"685 - 1,340 sq ft",38,37,$870 deposit,39.79652,-86.06184,,Eastside
220,https://www.apartments.com/2241-brookside-parkway-south-dr-indianapolis-in/y9xfhgr/,y9xfhgr,46201,,,,,55,39,,39.78672,-86.12267,,Near Eastside
